nome_agente_financeiro;cnpj_cpf_cliente_mascarado;nome_cliente;porte_cliente;valor_credito;valor_garantido;valor_desembolsado;data_solicitacao_outorga;municipio_investimento;uf_investimento;municipio_sede_cliente;uf_sede_cliente;outlier_credito
BRADESCO;**.*96.592/0001-**;ORIGGEM SENIOR HOUSE LTDA;Pequena;498949.58;399159,66;475000,0;2025-10-22;CAXIAS DO SUL;RS;CAXIAS DO SUL;RS;False
BRADESCO;**.*32.793/0001-**;RENATA CARVALHO DE MEDEIROS VESTUARIO;Pequena;292741.26;234193,01;281500,0;2025-10-22;BOTUCATU;SP;BOTUCATU;SP;False
BRADESCO;**.*70.692/0001-**;G & G SERVICOS TERCEIRIZADO LTDA;Pequena;103993.34;83194,67;100000,0;2025-10-22;GOIANIA;GO;GOIANIA;GO;False
BRADESCO;**.*07.436/0001-**;MANIA FIT LTDA;Pequena;137895.17;110316,14;132600,0;2025-10-22;PALHOCA;SC;PALHOCA;SC;False
BRADESCO;**.*14.550/0001-**;TERRACOTA URBANISMO E INCORPORACOES LTDA;Pequena;399334.44;319467,55;384000,0;2025-10-22;XANGRI-LA;RS;XANGRI-LA;RS;False
BRADESCO;**.*87.137/0001-**;AILSON BATISTA LINO LTDA;Pequena;248960.07;199168,06;239400,0;2025-10-22;SALVADOR;BA;SALVADOR;BA;False
BRADESCO;**.*78.647/0001-**;LTX PRODUCOES E EVENTOS LTDA;Pequena;56116.14;44892,91;54500,0;2025-10-22;CARIDADE;CE;CARIDADE;CE;False
BRADESCO;**.*65.413/0001-**;ADRIANO RENATO AFONSO;Pequena;109094.62;87275,7;107000,0;2025-10-22;JACI;SP;JACI;SP;False
BRADESCO;**.*45.905/0001-**;TOLOTTI VISTORIA VEICULAR LTDA;Pequena;68277.31;54621,85;65000,0;2025-10-22;PIRACICABA;SP;PIRACICABA;SP;False
BRADESCO;**.*24.319/0001-**;GUILHERME DOS S SILVA;Pequena;498949.58;399159,66;475000,0;2025-10-22;SANTA INES;MA;SANTA INES;MA;False
BRADESCO;**.*00.226/0001-**;A L GOMES TAVARES;Pequena;83333.33;66666,66;80200,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*27.712/0001-**;COMUNIDADE TERAPEUTICA EQUILIBRIO EIRELI;Pequena;129516.81;103613,45;123300,0;2025-10-22;SOROCABA;SP;SOROCABA;SP;False
BRADESCO;**.*26.924/0001-**;COR & LAR TINTAS LEME LTDA;Pequena;102965.4;82372,32;100000,0;2025-10-22;LEME;SP;LEME;SP;False
BRADESCO;**.*19.004/0001-**;BAO DEMAIS LOCADORA LTDA;Pequena;219425.96;175540,77;211000,0;2025-10-22;NANUQUE;MG;NANUQUE;MG;False
BRADESCO;**.*59.879/0001-**;OLIVEIRA MERCEARIA E COMERCIO DE FERRAGENS EIRELI;Pequena;21210.87;16968,7;20600,0;2025-10-22;SAO JOSE DOS PINHAIS;PR;SAO JOSE DOS PINHAIS;PR;False
BRADESCO;**.*03.356/0001-**;I9 EVENTOS LOCACOES E SERVICOS LTDA;Pequena;25489.4;20391,52;25000,0;2025-10-22;JOAO PESSOA;PB;JOAO PESSOA;PB;False
BRADESCO;**.*43.211/0001-**;REC SOM IND. COM. COMP. ELETROACUSTICOS LTDA;Pequena;128991.6;103193,28;122800,0;2025-10-22;PARANAVAI;PR;PARANAVAI;PR;False
BRADESCO;**.*43.644/0001-**;ALDINEIA FERNANDES PINHEIRO;Pequena;118410.21;94728,17;115000,0;2025-10-22;TAPAUA;AM;TAPAUA;AM;False
BRADESCO;**.*24.791/0001-**;JANAINA MARTINS LOPES;Pequena;155990.02;124792,02;150000,0;2025-10-22;SAO BERNARDO DO CAMPO;SP;SAO BERNARDO DO CAMPO;SP;False
BRADESCO;**.*55.956/0001-**;COTTON ESPERANCA LTDA;Pequena;107055.46;85644,37;105000,0;2025-10-22;NOVA MUTUM;MT;NOVA MUTUM;MT;False
BRADESCO;**.*63.447/0001-**;JEFERSON BARBOSA LOPES;Pequena;45304.78;36243,82;44000,0;2025-10-22;PASSOS;MG;PASSOS;MG;False
BRADESCO;**.*99.166/0001-**;VIP HOUSE INFORMATICA LTDA -;Pequena;241264.56;193011,65;232000,0;2025-10-22;IRATI;PR;IRATI;PR;False
BRADESCO;**.*82.694/0001-**;J.D. DE JESUS PINTURAS LTDA;Pequena;259983.36;207986,69;250000,0;2025-10-22;CAMPO GRANDE;MS;CAMPO GRANDE;MS;False
BRADESCO;**.*04.825/0001-**;EG REINTEGRACAO DE SALVADOS LTDA;Pequena;133193.28;106554,62;126800,0;2025-10-22;VITORIA;ES;VITORIA;ES;False
BRADESCO;**.*63.910/0001-**;SA LOCACOES E SERVICOS PARA CONSTRUCAO LTDA;Pequena;490021.01;392016,81;466500,0;2025-10-22;JOAO PESSOA;PB;JOAO PESSOA;PB;False
BRADESCO;**.*02.133/0001-**;STOCK CAR - COMPRA VENDA TROCA E LOCACAO DE VEICULOS DE PARAGUACU EIRE;Pequena;132544.86;106035,89;130000,0;2025-10-22;PARAGUACU PAULISTA;SP;PARAGUACU PAULISTA;SP;False
BRADESCO;**.*70.398/0001-**;INFOTEC INTERNET LTDA;Pequena;294117.65;235294,12;280000,0;2025-10-22;PORTO FRANCO;MA;PORTO FRANCO;MA;False
BRADESCO;**.*58.199/0001-**;COLEGIO VIVENDO E APRENDENDO LTDA;Pequena;493968.39;395174,71;475000,0;2025-10-22;OSASCO;SP;OSASCO;SP;False
BRADESCO;**.*36.089/0001-**;SOLAR TECH LTDA;Pequena;21526.62;17221,3;20700,0;2025-10-22;INDAIAL;SC;INDAIAL;SC;False
BRADESCO;**.*36.170/0001-**;MOVEIS MANIA INDUSTRIA E COMERCIO LTDA;Pequena;195299.5;156239,6;187800,0;2025-10-22;UCHOA;SP;UCHOA;SP;False
BRADESCO;**.*76.041/0001-**;NATHALIA BELIZIARIO DE OLIVEIRA - ME;Pequena;426580.7;341264,56;410200,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*31.567/0001-**;C.B. MARQUES PAVIMENTACAO LTDA;Pequena;257413.51;205930,81;250000,0;2025-10-22;MARIALVA;PR;MARIALVA;PR;False
BRADESCO;**.*23.229/0001-**;PHARMA FARMACIA E DISTRIBUIDORA LTDA;Pequena;24054.62;19243,7;22900,0;2025-10-22;ARARIPINA;PE;ARARIPINA;PE;False
BRADESCO;**.*50.783/0001-**;MILANI & MILANI COMERCIO E MANUTENCAO LTDA;Pequena;472689.08;378151,26;450000,0;2025-10-22;SAO JOSE DOS CAMPOS;SP;SAO JOSE DOS CAMPOS;SP;False
BRADESCO;**.*50.583/0001-**;HOLDING REDE VILA LTDA;Micro;211134.45;168907,56;201000,0;2025-10-22;FOZ DO IGUACU;PR;FOZ DO IGUACU;PR;False
BRADESCO;**.*40.751/0001-**;GLOBAL LANTERNAGEM E FUNILARIA LTDA;Pequena;103995.06;83196,05;101000,0;2025-10-22;PARAUAPEBAS;PA;PARAUAPEBAS;PA;False
BRADESCO;**.*70.128/0001-**;ELCIO APARECIDO RIBEIRO DOS SANTOS - ME;Pequena;109193.01;87354,41;105000,0;2025-10-22;PIRATININGA;SP;PIRATININGA;SP;False
BRADESCO;**.*33.973/0001-**;F. L. C. SILVA;Pequena;42822.19;34257,75;42000,0;2025-10-22;BELEM;PA;BELEM;PA;False
BRADESCO;**.*77.755/0001-**;ULTRA TECH SERVICOS EM TELECOMUNICACOES LTDA;Pequena;472689.08;378151,26;450000,0;2025-10-22;ANANINDEUA;PA;ANANINDEUA;PA;False
BRADESCO;**.*24.154/0001-**;CASA DE CARNES EDL LTDA;Pequena;61174.55;48939,64;60000,0;2025-10-22;BELO HORIZONTE;MG;BELO HORIZONTE;MG;False
BRADESCO;**.*76.981/0001-**;AFJ TRANSPORTES LTDA;Pequena;283613.45;226890,76;270000,0;2025-10-22;ARAQUARI;SC;ARAQUARI;SC;False
BRADESCO;**.*35.393/0001-**;HGM COMERCIO DE RODAS E PNEUS LTDA;Pequena;363976.71;291181,37;350000,0;2025-10-22;MAUA;SP;MAUA;SP;False
BRADESCO;**.*39.674/0001-**;JAPA TINTAS LTDA;Pequena;241596.64;193277,31;230000,0;2025-10-22;ALEXANIA;GO;ALEXANIA;GO;False
BRADESCO;**.*07.165/0001-**;ANDERSON DE SOUZA VIEIRA;Pequena;103993.34;83194,67;100000,0;2025-10-22;MACHADO;MG;MACHADO;MG;False
BRADESCO;**.*79.807/0001-**;ROUPAS DE BEBE E ENXOVAIS LTDA;Pequena;498949.58;399159,66;475000,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*48.146/0001-**;DEUTEC SERVICOS DE MANUTENCAO LTDA;Pequena;184796.17;147836,94;177700,0;2025-10-22;DUQUE DE CAXIAS;RJ;DUQUE DE CAXIAS;RJ;False
BRADESCO;**.*09.524/0001-**;HOTEL E RESTAURANTE CODEP LTDA.;Pequena;207986.69;166389,35;200000,0;2025-10-22;NOVA AURORA;PR;NOVA AURORA;PR;False
BRADESCO;**.*25.265/0001-**;PET PILLOW CONSULTORIO VETERINARIO SC LTDA;Pequena;116472.55;93178,04;112000,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*50.245/0001-**;PEAK IMPORTACAO E EXPORTACAO LTDA;Pequena;257413.51;205930,81;250000,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*54.559/0001-**;COMERCIAL MATHEUS LTDA;Pequena;53542.01;42833,61;52000,0;2025-10-22;VISEU;PA;VISEU;PA;False
BRADESCO;**.*02.107/0001-**;COLEGIO PROFESSOR RONALD CARVALHO LTDA;Pequena;228785.36;183028,29;220000,0;2025-11-03;SANTA LUZIA;MA;SANTA LUZIA;MA;False
BRADESCO;**.*90.137/0001-**;EMPILHATEC LOCACOES E VENDAS DE MAQUINAS LTDA;Pequena;185337.73;148270,18;180000,0;2025-10-22;PARNAMIRIM;RN;PARNAMIRIM;RN;False
BRADESCO;**.*79.834/0001-**;BGN LOTINC I SPE LTDA;Pequena;467970.05;374376,04;450000,0;2025-10-22;ITAPEMA;SC;ITAPEMA;SC;False
BRADESCO;**.*02.310/0001-**;N2 STORE LTDA;Pequena;155990.02;124792,02;150000,0;2025-10-22;SALVADOR;BA;SALVADOR;BA;False
BRADESCO;**.*77.853/0001-**;FRANCISCO BARROS MONTE ME;Pequena;109193.01;87354,41;105000,0;2025-10-22;PRADO;BA;PRADO;BA;False
BRADESCO;**.*03.596/0001-**;AFICON ORGANIZACAO CONTABIL S/S;Pequena;202787.02;162229,62;195000,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*56.225/0001-**;VANUSA RAQUEL DA SILVA;Pequena;173327.9;138662,32;170000,0;2025-10-22;VERTENTE DO LERIO;PE;VERTENTE DO LERIO;PE;False
BRADESCO;**.*91.566/0001-**;ENTREVIAS PAVIMENTACAOES E CONSTRUCOES LTDA;Pequena;89434.28;71547,42;86000,0;2025-10-22;CAMACARI;BA;CAMACARI;BA;False
BRADESCO;**.*10.933/0001-**;FLAVIO DANIEL ANTUNES PEREIRA;Pequena;47004.99;37603,99;45200,0;2025-10-22;BURI;SP;BURI;SP;False
BRADESCO;**.*03.474/0001-**;ARENA CONDEZ ESPORTES LTDA;Pequena;108113.67;86490,94;105000,0;2025-10-22;URUACU;GO;URUACU;GO;False
BRADESCO;**.*95.818/0001-**;RECICLA UBATUBA LTDA - ME;Pequena;79411.76;63529,41;75600,0;2025-10-22;UBATUBA;SP;UBATUBA;SP;False
BRADESCO;**.*15.494/0001-**;QUADROS USINAGEM INDUSTRIAL LTDA;Pequena;129991.68;103993,34;125000,0;2025-10-22;MARINGA;PR;MARINGA;PR;False
BRADESCO;**.*51.902/0001-**;PEPPINA PIZZARIA E RESTAURANTE LTDA;Pequena;498949.58;399159,66;475000,0;2025-10-22;VINHEDO;SP;VINHEDO;SP;False
BRADESCO;**.*08.373/0001-**;MATOZINHOS SERVICOS E ACABAMENTOS LTDA;Pequena;273109.24;218487,39;260000,0;2025-10-22;BELO HORIZONTE;MG;BELO HORIZONTE;MG;False
BRADESCO;**.*64.854/0001-**;ELIANE BIASI NUBIATO DA COSTA LTDA;Pequena;210084.03;168067,22;200000,0;2025-10-22;SANTO ANTONIO DO ARACANGUA;SP;SANTO ANTONIO DO ARACANGUA;SP;False
BRADESCO;**.*39.422/0001-**;MK DISTRIBUICAO E COMERCIO DE PECAS LTDA;Pequena;315126.05;252100,84;300000,0;2025-10-22;FORTALEZA;CE;FORTALEZA;CE;False
BRADESCO;**.*60.190/0001-**;REMOTE INNOVATION SERVICOS DE MONITORAMENTO LTDA;Pequena;288303.13;230642,5;280000,0;2025-10-22;SUZANO;SP;SUZANO;SP;False
BRADESCO;**.*64.504/0001-**;TRANSPORTADORA EAS LIMITADA;Pequena;23564.89;18851,91;22660,0;2025-10-22;SAO JOSE DOS PINHAIS;PR;SAO JOSE DOS PINHAIS;PR;False
BRADESCO;**.*30.962/0001-**;RESTAURANTE E LANCHONETE ALTO DO PARI LTDA;Pequena;437079.83;349663,86;416100,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*10.158/0001-**;MARMORES E GRANITOS MARATAIZES LTDA;Pequena;291181.36;232945,09;280000,0;2025-10-22;MARATAIZES;ES;MARATAIZES;ES;False
BRADESCO;**.*35.721/0001-**;ARGO CONSTRUTORA LTDA;Pequena;264070.15;211256,12;259000,0;2025-10-22;MARICA;RJ;MARICA;RJ;False
BRADESCO;**.*65.462/0001-**;WS REFRIGERACAO LTDA;Pequena;113352.75;90682,2;109000,0;2025-10-22;MANAUS;AM;MANAUS;AM;False
BRADESCO;**.*20.591/0001-**;L. M. PEREIRA DA SILVA;Pequena;430672.27;344537,82;410000,0;2025-10-22;MANAUS;AM;MANAUS;AM;False
BRADESCO;**.*91.561/0001-**;CASCIANO E RIBEIRO - LTDA;Pequena;207986.69;166389,35;200000,0;2025-10-22;ESPLANADA;BA;ESPLANADA;BA;False
BRADESCO;**.*30.041/0001-**;J W URUPUKINA LTDA;Pequena;346638.66;277310,93;330000,0;2025-10-22;ARRAIAL DO CABO;RJ;ARRAIAL DO CABO;RJ;False
BRADESCO;**.*25.370/0001-**;VELOX MOVEIS PARA ESCRITORIO LTDA;Pequena;28361.34;22689,07;27000,0;2025-10-22;BRASILIA;DF;BRASILIA;DF;False
BRADESCO;**.*88.603/0001-**;VIEIRA & BOLIGON LTDA;Pequena;155990.02;124792,02;150000,0;2025-10-22;FORMOSA;GO;FORMOSA;GO;False
BRADESCO;**.*83.952/0001-**;MOISES MARQUES DE OLIVEIRA;Micro;155990.02;124792,02;150000,0;2025-10-22;JUTAI;AM;JUTAI;AM;False
BRADESCO;**.*30.329/0001-**;F V SANTOS MATERIAIS DE CONSTRUCAO E SERVICOS LTDA;Pequena;83194.68;66555,74;80000,0;2025-10-22;DARCINOPOLIS;TO;DARCINOPOLIS;TO;False
BRADESCO;**.*75.296/0001-**;OVER PAGAMENTOS LTDA;Pequena;493968.39;395174,71;475000,0;2025-10-22;CURITIBA;PR;CURITIBA;PR;False
BRADESCO;**.*74.083/0001-**;RODRIGO JOSE SILVA - RD ENGENHARIA;Pequena;30587.28;24469,82;30000,0;2025-10-22;BOM JESUS DE GOIAS;GO;BOM JESUS DE GOIAS;GO;False
BRADESCO;**.*17.296/0001-**;R S P CASSIMIRO DOCE FESTA;Pequena;315126.05;252100,84;300000,0;2025-10-22;OURO BRANCO;MG;OURO BRANCO;MG;False
BRADESCO;**.*33.083/0001-**;M ROCHA QUEIROZ;Pequena;35253.74;28202,99;33900,0;2025-10-22;ITAPIRATINS;TO;ITAPIRATINS;TO;False
BRADESCO;**.*17.296/0002-**;R S P CASSIMIRO DOCE FESTA;Pequena;73529.41;58823,53;70000,0;2025-10-22;OURO BRANCO;MG;OURO BRANCO;MG;False
BRADESCO;**.*16.121/0001-**;TOZZO ENGENHARIA EM AR CONDICIONADO LTDA;Pequena;270382.7;216306,16;260000,0;2025-10-22;PORTO ALEGRE;RS;PORTO ALEGRE;RS;False
BRADESCO;**.*11.134/0001-**;F G PAZ COMERCIO DE CALCADOS E ACESSORIOS LTDA;Pequena;51996.67;41597,34;50000,0;2025-10-22;MOJU;PA;MOJU;PA;False
BRADESCO;**.*35.542/0001-**;ADEMIR VENANCIO FURTADO - ME;Pequena;59276.21;47420,97;57000,0;2025-10-22;COSTA RICA;MS;COSTA RICA;MS;False
BRADESCO;**.*76.870/0001-**;GERALDO FABIO ROMEIRO LEMES;Pequena;216227.35;172981,88;210000,0;2025-11-03;COMENDADOR GOMES;MG;COMENDADOR GOMES;MG;False
BRADESCO;**.*39.191/0001-**;EMPORIO ARMAZEM DA TERRA CAPIVARI LTDA;Pequena;268172.27;214537,82;255300,0;2025-10-22;CAPIVARI;SP;CAPIVARI;SP;False
BRADESCO;**.*59.772/0001-**;BERNADETE DA SILVA MATTOS;Pequena;153676.47;122941,18;146300,0;2025-10-22;PORTO SEGURO;BA;PORTO SEGURO;BA;False
BRADESCO;**.*55.784/0001-**;ESPERANCA MODA FITNESS LTDA;Pequena;57196.34;45757,07;55000,0;2025-10-22;PRESIDENTE PRUDENTE;SP;PRESIDENTE PRUDENTE;SP;False
BRADESCO;**.*23.416/0001-**;ZUMBA TRANSPORTE RODOVIARIO DE CARGAS LTDA;Pequena;88290.35;70632,28;84900,0;2025-10-22;PARAISO DO TOCANTINS;TO;PARAISO DO TOCANTINS;TO;False
BRADESCO;**.*59.156/0001-**;SIMETTRIA INDUSTRIA E COMERCIO DE METAIS LTDA;Pequena;95757.83;76606,26;93000,0;2025-10-22;SETE LAGOAS;MG;SETE LAGOAS;MG;False
BRADESCO;**.*79.000/0001-**;ALTIUS REFORMAS E CONTRUCOES DE IMOVEIS LTDA;Pequena;498949.58;399159,66;475000,0;2025-10-22;MAUA;SP;MAUA;SP;False
BRADESCO;**.*93.376/0001-**;M R SERVICOS E PROJETOS LTDA;Pequena;176788.69;141430,95;170000,0;2025-10-22;GARANHUNS;PE;GARANHUNS;PE;False
BRADESCO;**.*20.308/0001-**;M. A. C. DE LIMA;Pequena;493968.39;395174,71;475000,0;2025-10-22;MACAPA;AP;MACAPA;AP;False
BRADESCO;**.*12.380/0001-**;HORA EXTRA RESTAURANTE E LANCHES LTDA;Pequena;89722.68;71778,14;88000,0;2025-10-22;PARAUAPEBAS;PA;PARAUAPEBAS;PA;False
BRADESCO;**.*55.942/0001-**;JOAO MARIO CURCI GARBE ROUPAS;Pequena;488248.75;390599,0;469500,0;2025-10-22;BRAGANCA PAULISTA;SP;BRAGANCA PAULISTA;SP;False
BRADESCO;**.*39.979/0001-**;PIAUI ARTIGOS ESPORTIVOS LTDA;Micro;259983.36;207986,69;250000,0;2025-10-22;TERESINA;PI;TERESINA;PI;False
BRADESCO;**.*20.789/0001-**;HERA MEGA STORE LTDA;Pequena;42822.19;34257,75;42000,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*86.632/0001-**;FARMACIA DEMALINE LTDA;Pequena;51482.7;41186,16;50000,0;2025-10-22;AGRONOMICA;SC;AGRONOMICA;SC;False
BRADESCO;**.*61.519/0001-**;M S N LEANDRO ME;Pequena;428221.86;342577,49;420000,0;2025-10-22;CAMPOS DOS GOYTACAZES;RJ;CAMPOS DOS GOYTACAZES;RJ;False
BRADESCO;**.*94.201/0001-**;ANTONIO MOZART DE FARIAS;Pequena;210084.03;168067,22;200000,0;2025-10-22;FORTALEZA;CE;FORTALEZA;CE;False
BRADESCO;**.*07.030/0001-**;TUBARAOZINHO COMERCIO E INDUSTRIA DE ALUMINIO REI LITA LTDA;Pequena;205930.81;164744,65;200000,0;2025-10-22;DUQUE DE CAXIAS;RJ;DUQUE DE CAXIAS;RJ;False
BRADESCO;**.*81.235/0001-**;DOM BISTRO FOOD SERVICE LTDA;Pequena;110232.95;88186,36;106000,0;2025-10-22;PEDRO II;PI;PEDRO II;PI;False
BRADESCO;**.*74.610/0001-**;D A AREBA MAQUINAS;Pequena;493968.39;395174,71;475000,0;2025-11-03;ANAPOLIS;GO;ANAPOLIS;GO;False
BRADESCO;**.*05.710/0001-**;JOSE INALDO SILVA GONCALVES ME;Pequena;343178.04;274542,43;330000,0;2025-10-22;AGUA BRANCA;PI;AGUA BRANCA;PI;False
BRADESCO;**.*22.592/0001-**;IF COMERCIO DE PECAS PARA MAQUINAS LTDA;Pequena;448211.31;358569,05;431000,0;2025-10-22;ITAPECERICA DA SERRA;SP;ITAPECERICA DA SERRA;SP;False
BRADESCO;**.*91.634/0002-**;LEAL UTILIDADES COMERCIO LTDA;Pequena;472689.08;378151,26;450000,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*56.107/0001-**;LOURENCO R P PORTELA COLCHOES LTDA;Pequena;103993.34;83194,67;100000,0;2025-10-22;PICOS;PI;PICOS;PI;False
BRADESCO;**.*70.591/0001-**;WILLIAN D DE SOUSA LOCACOES DE MAQUINAS;Pequena;294481.05;235584,84;286000,0;2025-10-22;MARABA;PA;MARABA;PA;False
BRADESCO;**.*82.754/0001-**;MF AGRICOLA LOURENCO LTDA;Pequena;393907.56;315126,05;375000,0;2025-10-22;MACAUBAL;SP;MACAUBAL;SP;False
BRADESCO;**.*74.727/0001-**;SUPERMERCADO PECCIN I LTDA;Pequena;390126.05;312100,84;371400,0;2025-10-22;PENAPOLIS;SP;PENAPOLIS;SP;False
BRADESCO;**.*93.637/0001-**;FERNANDO SANCHES LEITE;Pequena;218386.02;174708,82;210000,0;2025-10-22;ARAPONGAS;PR;ARAPONGAS;PR;False
BRADESCO;**.*12.996/0001-**;ALLAN RICARDO DE BARROS SERVICOS LTDA;Pequena;220465.89;176372,71;212000,0;2025-10-22;BIRIGUI;SP;BIRIGUI;SP;False
BRADESCO;**.*21.593/0001-**;MW ELLA COMERCIO DE ACESSORIOS E ART DO VESTUARIO LTDA;Pequena;162815.13;130252,1;155000,0;2025-11-03;JOINVILLE;SC;JOINVILLE;SC;False
BRADESCO;**.*83.979/0001-**;NEOBRIDGE CONSTRUCOES LTDA;Pequena;404411.76;323529,41;385000,0;2025-10-22;JALES;SP;JALES;SP;False
BRADESCO;**.*76.701/0001-**;J. M. MORAES BECIL;Pequena;478991.6;383193,28;456000,0;2025-10-22;MANAUS;AM;MANAUS;AM;False
BRADESCO;**.*16.006/0001-**;SORVETERIA PEDRO TAQUES LTDA;Pequena;126050.42;100840,34;120000,0;2025-10-22;MARINGA;PR;MARINGA;PR;False
BRADESCO;**.*02.576/0001-**;BRUNO E. S. PINOTTE;Pequena;457570.72;366056,58;440000,0;2025-10-22;BOA VISTA;RR;BOA VISTA;RR;False
BRADESCO;**.*50.816/0001-**;L. A. FRANCA NOYA PECAS E SERVICOS;Pequena;350082.37;280065,9;340000,0;2025-10-22;CATANDUVA;SP;CATANDUVA;SP;False
BRADESCO;**.*57.113/0001-**;R. A. P. DA SILVA BATISTA LTDA;Pequena;155990.02;124792,02;150000,0;2025-10-22;OIAPOQUE;AP;OIAPOQUE;AP;False
BRADESCO;**.*45.803/0001-**;LEONARDO PEREIRA DE OLIVEIRA;Pequena;210084.03;168067,22;200000,0;2025-10-22;BARREIRAS;BA;BARREIRAS;BA;False
BRADESCO;**.*51.682/0001-**;PLASTICA PEREIRA TAKAKI PRESTACAO DE SERVICOS MEDICOS LTDA;Pequena;367647.06;294117,65;350000,0;2025-10-22;SAO JOSE DOS CAMPOS;SP;SAO JOSE DOS CAMPOS;SP;False
BRADESCO;**.*78.382/0001-**;A B USINAGEM E CALDEIRARIA LTDA;Pequena;498949.58;399159,66;475000,0;2025-10-22;BARRA MANSA;RJ;BARRA MANSA;RJ;False
BRADESCO;**.*65.438/0001-**;NELVO BELE;Pequena;30889.62;24711,7;30000,0;2025-10-22;SINOP;MT;SINOP;MT;False
BRADESCO;**.*87.053/0001-**;FLOW CHEMICAL COMERCIAL LTDA. - EPP;Pequena;103993.34;83194,67;100000,0;2025-10-22;SAO PAULO;SP;SAO PAULO;SP;False
BRADESCO;**.*40.470/0001-**;E. S. DA ROCHA CONSULTORIA EM GESTAO DE NEGOCIOS;Pequena;113261.94;90609,55;110000,0;2025-10-22;CASTANHAL;PA;CASTANHAL;PA;False
BRADESCO;**.*81.510/0001-**;SORVETERIA TRILHAS DE ITAPIRAPUA LTDA;Pequena;36140.86;28912,69;35100,0;2025-10-22;ITAPIRAPUA;GO;ITAPIRAPUA;GO;False
BRADESCO;**.*57.759/0001-**;C. DA SILVA ARAUJO;Pequena;81566.07;65252,86;80000,0;2025-10-22;ITAMARATI;AM;ITAMARATI;AM;False
BRADESCO;**.*91.121/0001-**;K F TERRAPLANAGEM LTDA;Pequena;157563.03;126050,42;150000,0;2025-10-22;SAPIRANGA;RS;SAPIRANGA;RS;False
BRADESCO;**.*49.331/0001-**;DUPLATEX PLASTICOS E TECIDOS LTDA;Pequena;34941.76;27953,41;33600,0;2025-10-22;SERRA;ES;SERRA;ES;False
BRADESCO;**.*67.792/0001-**;P. CRISTINA GUEDES MARCELINO LTDA;Pequena;119592.35;95673,88;115000,0;2025-10-22;PACAJA;PA;PACAJA;PA;False
BRADESCO;**.*19.520/0001-**;PAULO LIMA ASSE.E CONSULT. LTDA;Pequena;493968.39;395174,71;475000,0;2025-10-22;GOIANIA;GO;GOIANIA;GO;False
BRADESCO;**.*27.494/0001-**;OTICA E RELOJOARIA VAZ LTDA;Pequena;241968.7;193574,96;235000,0;2025-10-22;BRASILIA;DF;BRASILIA;DF;False
BRADESCO;**.*16.621/0001-**;S. JOSE DE SOUZA COMERCIO DE VESTUARIOS;Pequena;117380.56;93904,45;114000,0;2025-10-22;CARUARU;PE;CARUARU;PE;False
BRADESCO;**.*49.449/0001-**;A J MANUTENCOES LTDA;Pequena;348377.7;278702,16;335000,0;2025-11-03;SANTO ANTONIO DO MONTE;MG;SANTO ANTONIO DO MONTE;MG;False
BRADESCO;**.*50.633/0001-**;FALQUEIRO ODONTOLOGIA LTDA;Pequena;227941.18;182352,94;217000,0;2025-10-22;ARACARIGUAMA;SP;ARACARIGUAMA;SP;False
BRADESCO;**.*26.445/0001-**;DESTAKE INFORMATICA LTDA;Pequena;54076.54;43261,23;52000,0;2025-10-22;JAU;SP;JAU;SP;False
BRADESCO;**.*80.902/0001-**;L O TORRES LTDA;Pequena;181988.35;145590,68;175000,0;2025-10-22;CACERES;MT;CACERES;MT;False
BRADESCO;**.*50.452/0001-**;MARIA ALVINA FERNANDES;Pequena;66555.74;53244,59;64000,0;2025-10-22;RIO VERDE;GO;RIO VERDE;GO;False
BRADESCO;**.*13.233/0001-**;FRANCISCA NEIMAR FERREIRA DA SILVA;Pequena;203915.17;163132,14;200000,0;2025-10-22;QUIXELO;CE;QUIXELO;CE;False
BRADESCO;**.*29.575/0001-**;WR TRANSPORTES LTDA;Pequena;103993.34;83194,67;100000,0;2025-10-22;TRES LAGOAS;MS;TRES LAGOAS;MS;False
BRADESCO;**.*78.744/0001-**;GRAO DOURADO LTDA;Pequena;31919.28;25535,42;31000,0;2025-11-03;SAO LUIS DO QUITUNDE;AL;SAO LUIS DO QUITUNDE;AL;False
BRADESCO;**.*93.319/0001-**;TR CARDOSO TRANSPORTES LTDA;Pequena;25489.4;20391,52;25000,0;2025-10-22;ARARICA;RS;ARARICA;RS;False
BRADESCO;**.*40.274/0001-**;PAX CRISTO REI LTDA;Pequena;114392.68;91514,14;110000,0;2025-10-22;PORTO FRANCO;MA;PORTO FRANCO;MA;False
